id,url,isUse,oauthService,oauthLink,loginLink
240,https://booking.com,1,Google,accounts.google.com/signin/oauth?client_id=901905703382-m88jn1h9ll89odkt6t5muc6h7ep83rlh.apps.googleusercontent.com&as=8mDOKzQMRlpt-x5fMsQkMQ&destination=https://secure.booking.com&approval_state=!ChREQ0NVNjJ3TU95QUl3b0VkMWFrVxIfcy1BTHBTYkRGYVFVSU5vbEVpbVNxcUdWblppTlpCWQ%E2%88%99ANKMe1QAAAAAW7nbHNO34im6EEOZhAt0ZqTeOVOiutaD&oauthgdpr=1&xsrfsig=AHgIfE_VTndeRSlnSCbxWvTnD8mFvQk-HQ,https://secure.booking.com/login.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNYBHIFdXNfY2GIAQGYAS7CAQNhYm7IAQ_YAQHoAQH4AQuSAgF5qAIE;sid=581a9955a9790f16d318f8a4f4d51fc5;tmpl=profile%2Fslogin;op=social_connect;provider=google;role=app;final_url=https%3A%2F%2Fwww.booking.com%2Findex.en-gb.html%3Flabel%3Dgen173nr-1FCAEoggJCAlhYSDNYBHIFdXNfY2GIAQGYAS7CAQNhYm7IAQ_YAQHoAQH4AQuSAgF5qAIE%3Bsid%3D581a9955a9790f16d318f8a4f4d51fc5%3Bsb_price_type%3Dtotal%26;bhc_csrf_token=xsG4WwAAAAA%3Du3rCn0A48OfeQLgQpwt2my2S6rtIWrpX1iINq_SPlHDTgRvd0qt4yK4rGHWnWaxoAaNzeeUfZPAsSrdVngIBfRhME_wJ8RLvZFrjNnfMmI2QBxObQ45CdqWvQ_K1cTEOJHYPnUuQ2juyIch1usd9vkDaEL2ocikJu555F6loxALrgz5Yv_MERBuOYWho6o1_OvmND8UB705wFsEc
241,https://spotify.com,1,Facebook,www.facebook.com/v2.3/dialog/oauth?client_id=174829003346&state=AQAWdsyfUnKKIIv1dcBexSNHElis3JqN6r0aJrO1hOqfaSC89ugARMehVLe19jJl1aogyTTSBQWkYr9rj98FwcBUgdI2gQqt3E3V3UhCrVriOP6V1U8LWNYPdCP9KWdokEPR&redirect_uri=https%3A%2F%2Faccounts.spotify.com%2Fapi%2Ffacebook%2Foauth%2Faccess_token,https://www.facebook.com/v2.3/dialog/oauth?client_id=174829003346&state=AQAWdsyfUnKKIIv1dcBexSNHElis3JqN6r0aJrO1hOqfaSC89ugARMehVLe19jJl1aogyTTSBQWkYr9rj98FwcBUgdI2gQqt3E3V3UhCrVriOP6V1U8LWNYPdCP9KWdokEPR&redirect_uri=https%3A%2F%2Faccounts.spotify.com%2Fapi%2Ffacebook%2Foauth%2Faccess_token
242,https://theguardian.com,1,Facebook,www.facebook.com/v2.9/dialog/oauth?state=eyJyZXR1cm5VcmwiOiJodHRwczovL3d3dy50aGVndWFyZGlhbi5jb20vIiwiZ2FDbGllbnRJZCI6IjEzODQwNzAxMTYuMTUzODgyMTMxNiIsInRva2VuIjoidWY3NG8ybTc5bzRwM3FrYmRjMHU3NGdqc2QiLCJza2lwQ29uZmlybWF0aW9uIjoiZmFsc2UifQ&client_id=180444840287&scope=email&redirect_uri=https://oauth.theguardian.com/facebook/auth-callback&response_type=code,https://oauth.theguardian.com/facebook/signin?gaClientId=1384070116.1538821316
243,https://theguardian.com,1,Google,accounts.google.com/signin/oauth?client_id=774465807556.apps.googleusercontent.com&as=1GTSEa-JWsZ5nIj61n-gNQ&destination=https://oauth.theguardian.com&approval_state=!ChRHWVRUWEpQUndXdFd0dDBmQ1JWLRIfYzdoMDBQYlF5MU1iSU5vbEVpbVNxcUhWTzJDT1pCWQ%E2%88%99ANKMe1QAAAAAW7neTSIJH4GrPKUqM9Hp3CJAcUb8mp8I&oauthgdpr=1&xsrfsig=AHgIfE-FW5AYCg6KYWlWPNc7SfsESIj2Vg,https://oauth.theguardian.com/google/signin?gaClientId=1384070116.1538821316
244,https://livejournal.com,1,Twitter,api.twitter.com/oauth/authenticate?oauth_token=MENjFQAAAAAAA5PdAAABZkj8ofQ,https://www.livejournal.com/identity/login.bml?type=twitter&auto_forwhat=wwws%24%2F
245,https://livejournal.com,1,Google,accounts.google.com/signin/oauth?client_id=88462774281.apps.googleusercontent.com&as=HHZnUhbP9lpv6_p2nKGbkw&destination=https://www.livejournal.com&approval_state=!ChRnelh3R2N3YVg0OExSc3RwS245MhIfVTJVYkwxRXJBcE1YSU5vbEVpbVNxcUhsWE11UFpCWQ%E2%88%99ANKMe1QAAAAAW7nkHT8CTVMDche6liap-O71hykkYxZs&oauthgdpr=1&xsrfsig=AHgIfE81zq8_uHj5z1izrHcUAWxeDznQsA,https://www.livejournal.com/identity/login.bml?type=google&auto_forwhat=wwws%24%2F
246,https://livejournal.com,1,mail.ru,connect.mail.ru/oauth/authorize?client_id=564404&scope=stream&response_type=code&redirect_uri=https%3A%2F%2Fwww.livejournal.com%2Fidentity%2Fcallback-mailru.bml%3Fforwhat%3Dwwws%2524%252F%26chal%3Dc0%3A1538820000%3A2817%3A2700%3ASgjos4KV2NE6oHAejJAV%3A9d29563a77ae9b1b3dfd2413d2da0352,https://www.livejournal.com/identity/login.bml?type=mailru&auto_forwhat=wwws%24%2F
247,https://office365.com,1,Microsoft,login.microsoftonline.com/common/oauth2/authorize?client_id=4b233688-031c-404b-9a80-a4f3f2351f90&response_mode=form_post&response_type=code+id_token&scope=openid+profile&state=OpenIdConnect.AuthenticationProperties%3dEFwtMXtjmwGkaNJnYR_X8wfjsxSOIe2PGHi2-dmvgh1vPzYRGHMcs5_BQRY1RtMK2oiFhqat9W-cv4KiTAtW8iLRbKynb-vzHyDZwEgIYtI5Hkzb3m2cUwloH9iP8pKdojBLFCEx1ncQ3abnr5dDyRaf_Bg&nonce=636744208973509410.NjVlMzM1NjgtOWNhYS00NWRiLTk4MTgtZDNjNDNmODhiNmIwM2FjNzZmMmEtM2E1OC00MWNkLTg5ODUtZjBmNTNmY2Y0MmM5&msafed=0&post_logout_redirect_uri=https%3a%2f%2fproducts.office.com%2fen-US%2f%3fms.url%3doffice365com&redirect_uri=https%3a%2f%2fproducts.office.com%2fen-us%2fsilentauth%3fsilentauth%3daad&prompt=none,https://office365.com
248,https://aol.com,1,AOL,api.login.aol.com/oauth2/request_auth?state=WyJ2aWJhQjBqTC1Sel96eHA3WnJYSkdrN19FNWM1TGdkOXVtdENIT0FRSnVZIix7InJlZGlyZWN0X3VyaSI6Imh0dHBzOlwvXC93d3cuYW9sLmNvbSIsImFsbG93ZWRfcXVlcnlfcGFyYW1zIjp7ImludGwiOiJ1cyIsImxhbmciOiJlbi11cyIsInNyYyI6ImZwLXVzIn0sImp0aSI6InVRYVhzVTRrZzdNV2dxSHptRlNWNWNJUFFDQU9Kcm1zIn0sMTUzODgyNDY0MywiUVN6Z0txZlp5UGFENmNBdVdDaG1DWl91Zk5NcVJlTGpIc05CZk1CcmtFSSJd&nonce=uQaXsU4kg7MWgqHzmFSV5cIPQCAOJrms&response_type=code&approval_prompt=auto&client_id=dj0yJmk9N3dWZW1TTWNhY0o0JmQ9WVdrOWMxbDVlVEo2TmpRbWNHbzlNQS0tJnM9Y29uc3VtZXJzZWNyZXQmeD1lMA--&redirect_uri=https%3A%2F%2Fwww.aol.com%2Fcallback&intl=us&lang=en-us&src=fp-us,https://aol.com/login/?lang=en-us&intl=us&src=fp-us
249,https://gamespot.com,1,Facebook,www.facebook.com/v2.12/dialog/oauth?client_id=91756522905&state=0725acb7467346d9e62cf6c526dc1124&response_type=code&sdk=php-sdk-5.6.2&redirect_uri=https%3A%2F%2Fwww.gamespot.com%2Fsocial-login%2Ffacebook%2F&scope=,https://www.facebook.com/v2.12/dialog/oauth?client_id=91756522905&state=0725acb7467346d9e62cf6c526dc1124&response_type=code&sdk=php-sdk-5.6.2&redirect_uri=https%3A%2F%2Fwww.gamespot.com%2Fsocial-login%2Ffacebook%2F&scope=
250,https://gamespot.com,1,Twitter,api.twitter.com/oauth/authenticate?oauth_token=ZUaJXwAAAAAATtUAAAABZkkczt8,https://gamespot.com/login-twitter-hand-shaking/
251,https://gamespot.com,1,Google,accounts.google.com/signin/oauth?client_id=551652740147-i8sl5npmvijikg9uvdog19jtfetph3hl.apps.googleusercontent.com&as=XQO1EBWnXCkaTXxj8I2Ziw&destination=https://www.gamespot.com&approval_state=!ChRxNHpsWHk2Rk96cE1MbDVTNWJGZhIfODRKSFN3ZnJBZ2dlSU5vbEVpbVNxcUZWMGMyUlpCWQ%E2%88%99ANKMe1QAAAAAW7nsWIYSnNkFayrkhBOKKmfkf3dqIsv_&oauthgdpr=1&xsrfsig=AHgIfE_NNOb6DItZnlKlx_7B4fl2YDzjwQ,https://accounts.google.com/o/oauth2/auth?response_type=code&client_id=551652740147-i8sl5npmvijikg9uvdog19jtfetph3hl.apps.googleusercontent.com&redirect_uri=https%3A%2F%2Fwww.gamespot.com%2Fsocial-login%2Fgoogle%2F&scope=https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fplus.me+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile
252,https://flickr.com,1,Yahoo!,api.login.yahoo.com/oauth2/request_auth?client_id=dj0yJmk9NTJmMkVmOFo3RUVmJmQ9WVdrOVdXeGhVMWx3TjJFbWNHbzlNQS0tJnM9Y29uc3VtZXJzZWNyZXQmeD01OA--&redirect_uri=https%3A%2F%2Fwww.flickr.com%2Fsignin%2Fyahoo%2Foauth%2F&response_type=code&scope=openid%2Csdpp-w&nonce=00a124e8db062f01e2c38d925871c686,https://flickr.com/signin
253,https://zoom.us,1,Google,accounts.google.com/signin/oauth?client_id=849883241272-q09d038e5fg93hei7c259g1s3e6mi6hn.apps.googleusercontent.com&as=oH3t_VMBZShf1wqgn1YbGg&destination=https://zoom.us&approval_state=!ChRRYmVxaVUxTVU5d2JLRVAyUzhyVBIfVV9jc2xBbU9UMlFUSU5vbEVpbVNxcUhsbFEyU1pCWQ%E2%88%99ANKMe1QAAAAAW7ntXeebYppS7k7PTJtxpCdXxzBTUzlE&oauthgdpr=1&xsrfsig=AHgIfE84n6L2iOwb8zBYkjjQEITDtt6I2A,https://accounts.google.com/o/oauth2/auth?response_type=code&access_type=offline&client_id=849883241272-q09d038e5fg93hei7c259g1s3e6mi6hn.apps.googleusercontent.com&scope=profile%20email&redirect_uri=https%3A%2F%2Fzoom.us%2Fgoogle%2Foauth&state=https%3A%2F%2Fzoom.us%2Fgoogle%2Foauth
254,https://zoom.us,1,Facebook,www.facebook.com/v2.8/dialog/oauth?response_type=code&client_id=113289095462482&scope=email%2Cpublic_profile%2Cuser_friends&redirect_uri=https%3A%2F%2Fzoom.us%2Ffacebook%2Foauth&state=https%3A%2F%2Fzoom.us%2Ffacebook%2Foauth,https://www.facebook.com/v2.8/dialog/oauth?response_type=code&client_id=113289095462482&scope=email%2Cpublic_profile%2Cuser_friends&redirect_uri=https%3A%2F%2Fzoom.us%2Ffacebook%2Foauth&state=https%3A%2F%2Fzoom.us%2Ffacebook%2Foauth
255,https://olx.ua,1,Facebook,www.facebook.com/v2.10/dialog/oauth?client_id=1535830993316424&state=da4211f9643e03f591e6d1305fef7e47&response_type=code&sdk=php-sdk-5.6.3&redirect_uri=https%3A%2F%2Fwww.olx.ua%2Faccount%2Ffacebook%2F&scope=email%2Cuser_friends,https://www.olx.ua/account/facebooklogin/?ref%5B0%5D%5Baction%5D=index&ref%5B0%5D%5Bmethod%5D=index
256,https://olx.ua,1,Vk,oauth.vk.com/authorize?client_id=3156355&redirect_uri=https%3A%2F%2Fwww.olx.ua%2Faccount%2Fvkontakte%2F&scope%5B0%5D=email&scope%5B1%5D=friends&scope%5B2%5D=offline&response_type=code&v=5.52,https://www.olx.ua/account/vkontaktelogin/?ref%5B0%5D%5Baction%5D=index&ref%5B0%5D%5Bmethod%5D=index
257,https://vidio.com,1,Google,accounts.google.com/signin/oauth?client_id=370141853687-lol4fbn4heah13kbpbhgsepgssoc9c39.apps.googleusercontent.com&as=VpHaHPJjkJ11-9e9gr_S0g&destination=https://www.vidio.com&approval_state=!ChRhdElVNmwwTVZkXzBYT3JrZHpIeBIfZzlER1FlejNPcXNjSU5vbEVpbVNxcUVGYThpU1pCWQ%E2%88%99ANKMe1QAAAAAW7nwWmBwIj3IJxzd8fMf8DRtt2Cnmeke&oauthgdpr=1&xsrfsig=AHgIfE-SJxXsAmRel3Ix5ao9itUdBZo6Fg,https://www.vidio.com/users/auth/google_oauth2
258,https://usatoday.com,1,Facebook,"www.facebook.com/v2.12/dialog/oauth?scope=email,public_profile&state=ir1kbWMnNj8Pfs6g2216QURndhJjYfl0&redirect_uri=https://user.gcion.com/GANNETT-GUP-PSA/psa/facebook/&client_id=697063687074972",https://user.gcion.com/GANNETT-GUP-PSA/psa/facebook/?return-url=https%3A%2F%2Flogin.usatoday.com%2FUSAT-GUP%2Fauthenticate%2F%3Fcancel-url%3Dhttps%253A%252F%252Fwww.usatoday.com%252F%26success-url%3Dhttps%253A%252F%252Fwww.usatoday.com%252F%26return-url%3Dhttps%253A%252F%252Fwww.usatoday.com%252F%26cookies%3D%26from-state%3Dmethod-select
259,https://usatoday.com,1,Google,accounts.google.com/signin/oauth?client_id=595076758838-kepj5eljp6j36dda4jr6ujp8nhd0f0f6.apps.googleusercontent.com&as=QqIQqexvrP3tOndzR7G9rw&destination=https://user.gcion.com&approval_state=!ChRybDlHdHBhUXV3ekZKclc2bm1oeBIfODJ5a3FjZXhCbzBjSU5vbEVpbVNxcUhWNVdLVFpCWQ%E2%88%99ANKMe1QAAAAAW7ny06CaC_XFtyE2BuJf7SFamcuMnAR4&oauthgdpr=1&xsrfsig=AHgIfE9xoIU4myoYHvukQx_20UbRW-ViDQ,https://user.gcion.com/GANNETT-GUP-PSA/psa/googleplus/?return-url=https%3A%2F%2Flogin.usatoday.com%2FUSAT-GUP%2Fauthenticate%2F%3Fcancel-url%3Dhttps%253A%252F%252Fwww.usatoday.com%252F%26success-url%3Dhttps%253A%252F%252Fwww.usatoday.com%252F%26return-url%3Dhttps%253A%252F%252Fwww.usatoday.com%252F%26cookies%3D%26from-state%3Dmethod-select
260,https://usatoday.com,1,Twitter,api.twitter.com/oauth/authenticate?redirect_uri=https%3A%2F%2Fuser.gcion.com%2FGANNETT-GUP-PSA%2Fpsa%2Ftwitter%2F%3Fredirect_state%3DTUW9SouDHzXJiOHmz9FeoEv5J3H045OD&oauth_token=7gtIJAAAAAAAbmHWAAABZkk2Qkc,https://user.gcion.com/GANNETT-GUP-PSA/psa/twitter/?return-url=https%3A%2F%2Flogin.usatoday.com%2FUSAT-GUP%2Fauthenticate%2F%3Fcancel-url%3Dhttps%253A%252F%252Fwww.usatoday.com%252F%26success-url%3Dhttps%253A%252F%252Fwww.usatoday.com%252F%26return-url%3Dhttps%253A%252F%252Fwww.usatoday.com%252F%26cookies%3D%26from-state%3Dmethod-select
261,https://douyu.com,1,Tecent QQ,graph.qq.com/oauth2.0/show?which=Login&display=pc&client_id=101047385&redirect_uri=https%3A%2F%2Fwww.douyu.com%2Fmember%2Foauth%2Fsignin%2Fqq&state=04cd30b0564d6c3d4b52fbf4c13dff98&response_type=code&approval_prompt=force,https://www.douyu.com/member/oauth/signin/qq?biz_type=1&ref_url=&room_id=0&cate_id=0&tag_id=0&child_id=0&vid=0&fac=&type=login
262,https://douyu.com,1,Wechat,open.weixin.qq.com/connect/qrconnect?appid=wx8628eaef85e3a193&redirect_uri=https%3A%2F%2Fwww.douyu.com%2Fmember%2Foauth%2Fsignin%2Fweixin&state=9aabda60fb0e9386918c1286325e9ff2&scope=snsapi_login&response_type=code&approval_prompt=force,https://www.douyu.com/member/oauth/signin/weixin?biz_type=1&ref_url=&room_id=0&cate_id=0&tag_id=0&child_id=0&vid=0&fac=&type=login
263,https://olx.pl,1,Facebook,www.facebook.com/v2.10/dialog/oauth?client_id=121167521293285&state=58969b77583e56aba9f4743aaf39819f&response_type=code&sdk=php-sdk-5.6.3&redirect_uri=https%3A%2F%2Fwww.olx.pl%2Fkonto%2Ffacebook%2F&scope=email%2Cuser_friends,https://www.olx.pl/konto/facebooklogin/?ref%5B0%5D%5Baction%5D=index&ref%5B0%5D%5Bmethod%5D=index
264,https://uzone.id,1,Facebook,www.facebook.com/v2.8/dialog/oauth?auth_type=rerequest&client_id=130935440947444&state=159552b7fe63990f08415fc405a8a344&response_type=code&sdk=php-sdk-5.6.1&redirect_uri=https%3A%2F%2Fuzone.id%2Fauth%2Fendpoint%3Fhauth_done%3DFacebook&scope=email,https://uzone.id/callback/Facebook?current_url=http%3A%2F%2Fuzone.id%2Fmembers%2Flogin
265,https://uzone.id,1,Twitter,api.twitter.com/oauth/authenticate?oauth_token=QOUL0gAAAAAA3KyOAAABZkk7i5Q,https://uzone.id/callback/Twitter?current_url=http%3A%2F%2Fuzone.id%2Fmembers%2Flogin
266,https://uzone.id,1,Google,accounts.google.com/signin/oauth?client_id=291645501658-6p3kumgbl0dnq5quudfcvsgrostag940.apps.googleusercontent.com&as=BSxVeeIIuDD7EPnz0pzhsQ&destination=https://uzone.id&approval_state=!ChRlV29sRkFZU1Z3Nk9Kdy14WFBhVxIfbzNLNFlWcEJxUW9ZSU5vbEVpbVNxcUhGOHJtVFpCWQ%E2%88%99ANKMe1QAAAAAW7n0OAE7EnUUl7ewiOIyXLjdyUsmtdFB&oauthgdpr=1&xsrfsig=AHgIfE_T51cMz03PQ7rOCnrKIWObogSyIA,https://uzone.id/callback/Google?current_url=http%3A%2F%2Fuzone.id%2Fmembers%2Flogin
267,https://pixabay.com,1,Google,accounts.google.com/signin/oauth?client_id=575185734362.apps.googleusercontent.com&as=r65bsM_nX64ccP6-pyLi-A&destination=https://pixabay.com&approval_state=!ChRMYnMwT01YSV9KTDRfUFViZ3pRMhIfazlkQnlHVm5wYzhYSU5vbEVpbVNxcUZWRk5xVFpCWQ%E2%88%99ANKMe1QAAAAAW7n0u7n02jW2G1GeUCABc7wWvzfDpAhC&oauthgdpr=1&xsrfsig=AHgIfE9QxyVd6hUgdZiUr2sW6xZpp9BRFg,https://accounts.google.com/o/oauth2/auth?redirect_uri=https%3A%2F%2Fpixabay.com%2Faccounts%2Fauth%2Fgoogle%2F&response_type=code&client_id=575185734362.apps.googleusercontent.com&scope=https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email
268,https://prezi.com,1,Facebook,www.facebook.com/v2.9/dialog/oauth?scope=email&state=e7688501540d5f16de3766fb89647228ac6b8227920e86f79dc849cf523ed657&redirect_uri=https://prezi.com/complete/facebook/&client_id=298315034451&return_scopes=true,https://prezi.com/login/facebook/?csrfmiddlewaretoken=Y0Hks3Z6NjHKgdf4PprTqfYPlOTsSESi
269,https://prezi.com,1,Google,accounts.google.com/signin/oauth?client_id=733691752913-92koi2nsmq47a12bipaltcavufel8l9t.apps.googleusercontent.com&as=Et-ccSq5TepMgiv4AlLinw&destination=https://prezi.com&approval_state=!ChRNTFBxXzBZRURhZFFndWVVek5zQhIfazFNTWhzOEZzN29Ra013TWpqbVNUV1hpUVllVVpCWQ%E2%88%99ANKMe1QAAAAAW7n3gXK5WWtfhgIPubzh-4cACh6yln4i&oauthgdpr=1&xsrfsig=AHgIfE8mOfI4cJ8gW2yUsgAJdwC_YkV3fA,https://prezi.com/login/google/?csrfmiddlewaretoken=Y0Hks3Z6NjHKgdf4PprTqfYPlOTsSESi
270,https://idntimes.com,1,Facebook,www.facebook.com/v3.0/dialog/oauth?client_id=382695658587663&redirect_uri=https%3A%2F%2Fcommunity.idntimes.com%2Fcallback&scope=email&response_type=code,https://community.idntimes.com/login-action/facebook
271,https://pikabu.ru,1,Vk,oauth.vk.com/authorize?client_id=4963690&redirect_uri=https%3A%2F%2Fpikabu.ru%2Foauth.php%3Ftype%3Dvk&response_type=code&v=5.34&state=5rt089ehq62qegglspofmtnikrejivdn,https://pikabu.ru/oauth.php?type=vk
272,https://pikabu.ru,1,Google,accounts.google.com/signin/oauth?client_id=12885757954-j338ennkbmf58mbn1hshj6qktlp71drs.apps.googleusercontent.com&as=z5QPxMrrepGi9IEglwrNOQ&destination=https://pikabu.ru&approval_state=!ChRhSUxVa0FNQ2VMVHdfbURBaGpEbxIfby1TU2dwVjJrTUFXa013TWpqbVNUV1hDOHRXVVpCWQ%E2%88%99ANKMe1QAAAAAW7n4w6iBjUETVjuetNXFwKYOmyVkhLHR&oauthgdpr=1&xsrfsig=AHgIfE_cUddoAbed45yAURi8Rur8eJWsOQ,https://pikabu.ru/oauth.php?type=google
273,https://wtoip.com,1,Sina Weibo,api.weibo.com/oauth2/authorize?client_id=1057112821&redirect_uri=http://login.wtoip.com/login/thirdLoginSina&state=932c6e984db17c4edfaf341cbb3b64c4&display=default&response_type=code&forcelogin=true,https://api.weibo.com/oauth2/authorize?client_id=1057112821&redirect_uri=http://login.wtoip.com/login/thirdLoginSina&state=932c6e984db17c4edfaf341cbb3b64c4&display=default&response_type=code&forcelogin=true
274,https://pantip.com,1,Facebook,www.facebook.com/v2.9/dialog/oauth?client_id=117368861736328&state=90f6928f6d2505f3015c5a67eb76c6e7&response_type=code&sdk=php-sdk-5.4.2&redirect_uri=https%3A%2F%2Fpantip.com%2Ffb_callback.php&scope=email,https://www.facebook.com/v2.9/dialog/oauth?client_id=117368861736328&state=90f6928f6d2505f3015c5a67eb76c6e7&response_type=code&sdk=php-sdk-5.4.2&redirect_uri=https%3A%2F%2Fpantip.com%2Ffb_callback.php&scope=email
275,https://pantip.com,1,Google,accounts.google.com/signin/oauth?client_id=152470619813.apps.googleusercontent.com&as=MDUZQzOj6dHDaQCqowDelA&destination=https://pantip.com&approval_state=!ChQ0UkYwS3lHZTZkSFA3Qk1GMEpDWRIfczljMURyRzdpcUVSa013TWpqbVNUV1Vpa2x1VlpCWQ%E2%88%99ANKMe1QAAAAAW7n65nLQj-vNSNtSLjDp5FUfKDycdhn-&oauthgdpr=1&xsrfsig=AHgIfE__NEJAonrYyPiPCT_Fh6K0aNjRaw,https://accounts.google.com/o/oauth2/auth?response_type=code&access_type=online&client_id=152470619813.apps.googleusercontent.com&redirect_uri=https%3A%2F%2Fpantip.com%2Flogin&state&scope=email%20profile&approval_prompt=auto
276,https://souq.com,1,Facebook,www.facebook.com/v2.6/dialog/oauth?client_id=501126536647943&redirect_uri=https%3A%2F%2Fuae.souq.com%2Fae-en%2Flogin.php&state=7e1900a89afb72d707110101eaccea1e&scope=email%2Cuser_birthday,https://www.facebook.com/v2.6/dialog/oauth?client_id=501126536647943&redirect_uri=https%3A%2F%2Fuae.souq.com%2Fae-en%2Flogin.php&state=7e1900a89afb72d707110101eaccea1e&scope=email%2Cuser_birthday
277,https://yourporn.sexy,1,Twitter,api.twitter.com/oauth/authenticate?oauth_token=VfqEwQAAAAAA6lERAAABZklfd5k,http://yps.link/login/twlogin.php?cururl=https%3A%2F%2Fyourporn.sexy%2F
278,https://yourporn.sexy,1,Vk,oauth.vk.com/authorize?client_id=5078230&redirect_uri=http://yps.link/login/vk.php&response_type=code,http://yps.link/login/vk.php?cururl=https%3A%2F%2Fyourporn.sexy%2F
279,https://yourporn.sexy,1,Vk,oauth.vk.com/authorize?client_id=5078230&redirect_uri=http://yps.link/login/vk.php&response_type=code,http://yps.link/login/vk.php?cururl=https%3A%2F%2Fyourporn.sexy%2F
280,https://discogs.com,1,Facebook,www.facebook.com/v2.9/dialog/oauth?scope=public_profile%2Cemail&state=f4d1d712be0224385149c6b70e&redirect_uri=https%3A%2F%2Fwww.discogs.com%2Flogin%2Ffb&response_type=code&client_id=142865859247381,https://discogs.com/login/fb
281,https://discogs.com,1,Google,accounts.google.com/signin/oauth?client_id=914316892168.apps.googleusercontent.com&as=gil6N1IxWdkCIRlApm2QGg&destination=https://www.discogs.com&approval_state=!ChRSMlUzSTM5eGl2NWEwQ3doaVEtYhIfay1RRnBZU1dMbFlSa013TWpqbVNUV1h5QXc2V1pCWQ%E2%88%99ANKMe1QAAAAAW7n9wV4yOKlXqh8Z30ZSmX0YICc0YZXb&oauthgdpr=1&xsrfsig=AHgIfE-orPv3z54RpSNhAb-rvt8RL5WuDA,https://discogs.com/login/google
282,https://discogs.com,1,Facebook,www.facebook.com/v2.9/dialog/oauth?scope=public_profile%2Cemail&state=4de892c09062f8fa50ffab558c&redirect_uri=https%3A%2F%2Fwww.discogs.com%2Flogin%2Ffb&response_type=code&client_id=142865859247381,https://discogs.com/login/fb?return_to=https%3A%2F%2Fwww.discogs.com%2Flogin%3Freturn_to%3D%252Fmy
283,https://discogs.com,1,Google,accounts.google.com/signin/oauth?client_id=914316892168.apps.googleusercontent.com&as=UXAdI6t38RH_QclrMP0rAg&destination=https://www.discogs.com&approval_state=!ChRhekJPSkZYVDNOeXZNNFJhYW9HUxIfY3ljU1pFTmU0VDRja013TWpqbVNUV1d5cnhDV1pCWQ%E2%88%99ANKMe1QAAAAAW7n9zPVqzXwWASezoxEPZDIR2Ply8AMf&oauthgdpr=1&xsrfsig=AHgIfE_NcuPVewXI_7-z54y4PaYZkxKc9A,https://discogs.com/login/google?return_to=https%3A%2F%2Fwww.discogs.com%2Flogin%3Freturn_to%3D%252Fmy
284,https://brilio.net,1,Facebook,www.facebook.com/v2.0/dialog/oauth?client_id=834884736607990&redirect_uri=https%3A%2F%2Fcreator.brilio.net%2Ffacebooksignin%3Fmod%3D0&state=f2dc95d39c0faebec70b0a603e6bbc9c&sdk=php-sdk-4.0.7&scope=email%2Cpublic_profile%2Cuser_friends,https://www.facebook.com/v2.0/dialog/oauth?client_id=834884736607990&redirect_uri=https%3A%2F%2Fcreator.brilio.net%2Ffacebooksignin%3Fmod%3D0&state=f2dc95d39c0faebec70b0a603e6bbc9c&sdk=php-sdk-4.0.7&scope=email%2Cpublic_profile%2Cuser_friends
285,https://brilio.net,1,Google,accounts.google.com/signin/oauth?client_id=100501150017-2ndserao8bnislbnubbj63n4cvmlhquf.apps.googleusercontent.com&as=unr-KXvGA51Liuo7EagavA&destination=https://creator.brilio.net&approval_state=!ChRONXZSQ2RUbVFlRi04eXhwMHNNLRIfY3djcjcwVzF1OE1ma013TWpqbVNUV1ZTNzdlV1pCWQ%E2%88%99ANKMe1QAAAAAW7oAeS9vYoc-M5HL2SBPW-9PpApjdMcl&oauthgdpr=1&xsrfsig=AHgIfE_exf5Mk7TPsaOPLNnsP8wD-cNN2Q,https://accounts.google.com/o/oauth2/auth?response_type=code&redirect_uri=https%3A%2F%2Fcreator.brilio.net%2Fgooglesignin%3Ftmp%3Dtt%26aaa%3Dss&client_id=100501150017-2ndserao8bnislbnubbj63n4cvmlhquf.apps.googleusercontent.com&scope=https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fplus.login+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fplus.me+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile&access_type=online&approval_prompt=auto
286,https://spiegel.de,1,Facebook,"www.facebook.com/v2.6/dialog/oauth/?display=popup&client_id=110771972285740&redirect_uri=https%3A%2F%2Fwww.spiegel.de%2Fmeinspiegel%2Fsocialnetworks-checklogin-popup.html%3Fsn%3Dfacebook%26backUrl%3D%252Fmeinspiegel%252Findex.html&response_type=code&scope=email,publish_actions,user_birthday,user_location",https://spiegel.de/meinspiegel/socialnetworks-trylogin-popup.html?sn=facebook&backUrl=
287,https://fishki.net,1,Facebook,www.facebook.com/v2.4/dialog/oauth?client_id=205618126277069&state=37a2842f5ac54de2975fb3ba0fce7fdf&response_type=code&sdk=php-sdk-5.6.3&redirect_uri=https%3A%2F%2Ffishki.net%2Fuser%2Flogin%2Ffacebook&scope=email%2Cpublic_profile%2Cpublish_actions,https://fishki.net/user/login/facebook
